scoring_id,checkingstatus,loanduration,credithistory,loanpurpose,loanamount,existingsavings,employmentduration,installmentpercent,sex,othersonloan,currentresidenceduration,ownsproperty,age,installmentplans,housing,existingcreditscount,job,dependents,telephone,foreignworker,prediction,scoring_timestamp
1134,3.0,16.0,3.0,5.0,5108.0,2.0,2.0,51.0,1.0,4.0,2.0,3.0,4.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-04T21:07:00.709001
1135,3.0,32.0,3.0,6.0,6412.0,1.0,2.0,51.0,1.0,4.0,2.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:07:20.709001
1136,0.0,15.0,1.0,2.0,3038.0,1.0,1.0,27.0,1.0,2.0,2.0,0.0,3.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,2022-03-04T21:07:40.709001
1137,2.0,4.0,0.0,7.0,250.0,3.0,4.0,22.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:08:00.709001
1138,0.0,4.0,0.0,3.0,1835.0,3.0,3.0,29.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:08:20.709001
1139,0.0,4.0,0.0,2.0,963.0,0.0,0.0,34.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:08:40.709001
1140,3.0,24.0,4.0,3.0,1661.0,1.0,1.0,43.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2022-03-04T21:09:00.709001
1141,3.0,30.0,3.0,5.0,4864.0,4.0,2.0,41.0,1.0,4.0,0.0,3.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2022-03-04T21:09:20.709001
1142,1.0,17.0,1.0,5.0,1034.0,2.0,3.0,34.0,1.0,2.0,0.0,2.0,4.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2022-03-04T21:09:40.709001
1143,3.0,31.0,4.0,1.0,5172.0,4.0,1.0,46.0,1.0,3.0,2.0,0.0,3.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,2022-03-04T21:10:00.709001
1144,2.0,21.0,4.0,4.0,6041.0,1.0,1.0,38.0,1.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:10:20.709001
1145,3.0,21.0,1.0,5.0,6116.0,3.0,3.0,60.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2022-03-04T21:10:40.709001
1146,0.0,28.0,4.0,1.0,6670.0,0.0,1.0,30.0,0.0,4.0,2.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:11:00.709001
1147,0.0,14.0,4.0,2.0,2492.0,1.0,2.0,44.0,1.0,4.0,2.0,3.0,3.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,2022-03-04T21:11:20.709001
1148,0.0,22.0,3.0,1.0,5801.0,0.0,2.0,48.0,1.0,4.0,0.0,0.0,3.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,2022-03-04T21:11:40.709001
1149,0.0,17.0,1.0,2.0,250.0,3.0,3.0,29.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:12:00.709001
1150,0.0,27.0,3.0,3.0,3081.0,1.0,1.0,27.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2022-03-04T21:12:20.709001
1151,2.0,15.0,4.0,7.0,1391.0,3.0,3.0,29.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:12:40.709001
1152,1.0,23.0,3.0,0.0,1689.0,1.0,1.0,30.0,1.0,3.0,2.0,0.0,4.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2022-03-04T21:13:00.709001
1153,3.0,20.0,1.0,7.0,3137.0,0.0,3.0,55.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,2022-03-04T21:13:20.709001
1154,3.0,29.0,3.0,6.0,6412.0,4.0,2.0,47.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2022-03-04T21:13:40.709001
1155,0.0,20.0,4.0,3.0,2549.0,0.0,0.0,47.0,1.0,3.0,2.0,2.0,4.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-04T21:14:00.709001
1156,3.0,27.0,3.0,0.0,4110.0,4.0,0.0,40.0,1.0,2.0,2.0,3.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,2022-03-04T21:14:20.709001
1157,0.0,4.0,0.0,2.0,2228.0,3.0,3.0,48.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:14:40.709001
1158,1.0,4.0,0.0,2.0,250.0,3.0,3.0,33.0,0.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:15:00.709001
1159,2.0,7.0,0.0,2.0,250.0,3.0,0.0,36.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,2022-03-04T21:15:20.709001
1160,2.0,24.0,1.0,5.0,2202.0,3.0,3.0,47.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:15:40.709001
1161,3.0,24.0,4.0,1.0,6380.0,0.0,0.0,49.0,1.0,4.0,2.0,0.0,4.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,2022-03-04T21:16:00.709001
1162,2.0,4.0,0.0,3.0,250.0,3.0,0.0,26.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:16:20.709001
1163,3.0,42.0,3.0,7.0,4570.0,2.0,0.0,34.0,1.0,4.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:16:40.709001
1164,2.0,35.0,3.0,6.0,6529.0,0.0,0.0,65.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:17:00.709001
1165,2.0,16.0,1.0,3.0,1852.0,3.0,4.0,60.0,1.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-04T21:17:20.709001
1166,0.0,34.0,4.0,5.0,250.0,1.0,2.0,42.0,0.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:17:40.709001
1167,0.0,25.0,1.0,7.0,2092.0,3.0,3.0,53.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:18:00.709001
1168,0.0,18.0,4.0,7.0,1775.0,0.0,0.0,59.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-04T21:18:20.709001
1169,3.0,8.0,1.0,2.0,1444.0,3.0,0.0,31.0,1.0,3.0,2.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2022-03-04T21:18:40.709001
1170,2.0,11.0,1.0,0.0,250.0,3.0,3.0,60.0,0.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:19:00.709001
1171,3.0,47.0,3.0,7.0,7388.0,1.0,0.0,32.0,1.0,4.0,0.0,2.0,5.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-04T21:19:20.709001
1172,1.0,24.0,1.0,3.0,4758.0,0.0,1.0,34.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-04T21:19:40.709001
1173,0.0,4.0,0.0,3.0,416.0,3.0,3.0,35.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:20:00.709001
1174,3.0,26.0,4.0,0.0,5362.0,1.0,1.0,24.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,2022-03-04T21:20:20.709001
1175,2.0,5.0,0.0,3.0,250.0,0.0,0.0,38.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:20:40.709001
1176,1.0,34.0,4.0,1.0,1998.0,0.0,1.0,61.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,2022-03-04T21:21:00.709001
1177,0.0,38.0,4.0,7.0,7317.0,2.0,1.0,33.0,1.0,4.0,2.0,0.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2022-03-04T21:21:20.709001
1178,0.0,21.0,1.0,7.0,5653.0,3.0,1.0,29.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:21:40.709001
1179,0.0,9.0,0.0,5.0,250.0,1.0,0.0,26.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:22:00.709001
1180,3.0,32.0,3.0,5.0,5499.0,4.0,2.0,39.0,1.0,5.0,0.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2022-03-04T21:22:20.709001
1181,3.0,31.0,4.0,0.0,4870.0,1.0,0.0,45.0,0.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-04T21:22:40.709001
1182,0.0,18.0,4.0,3.0,7395.0,0.0,0.0,29.0,1.0,4.0,2.0,3.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2022-03-04T21:23:00.709001
1183,3.0,8.0,4.0,3.0,2646.0,2.0,0.0,27.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-04T21:23:20.709001
1184,3.0,32.0,0.0,3.0,5353.0,0.0,1.0,53.0,1.0,4.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-04T21:23:40.709001
1185,3.0,31.0,4.0,8.0,2535.0,1.0,2.0,52.0,0.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-04T21:24:00.709001
1186,2.0,9.0,0.0,2.0,2052.0,3.0,4.0,35.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:24:20.709001
1187,3.0,39.0,4.0,8.0,6448.0,1.0,2.0,55.0,1.0,5.0,0.0,3.0,4.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2022-03-04T21:24:40.709001
1188,0.0,4.0,0.0,3.0,250.0,0.0,4.0,35.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:25:00.709001
1189,3.0,37.0,3.0,7.0,5119.0,1.0,2.0,36.0,1.0,4.0,0.0,0.0,4.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2022-03-04T21:25:20.709001
1190,0.0,13.0,1.0,2.0,1582.0,3.0,3.0,53.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-04T21:25:40.709001
1191,3.0,14.0,1.0,5.0,3243.0,3.0,0.0,27.0,1.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2022-03-04T21:26:00.709001
1192,3.0,15.0,1.0,2.0,4623.0,3.0,1.0,52.0,1.0,4.0,2.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2022-03-04T21:26:20.709001
1193,3.0,31.0,0.0,3.0,5649.0,0.0,3.0,36.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2022-03-04T21:26:40.709001
1194,0.0,21.0,1.0,9.0,4637.0,3.0,1.0,29.0,0.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:27:00.709001
1195,3.0,25.0,3.0,5.0,4019.0,1.0,0.0,48.0,1.0,3.0,2.0,0.0,5.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2022-03-04T21:27:20.709001
1196,1.0,32.0,3.0,0.0,4388.0,4.0,2.0,29.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:27:40.709001
1197,3.0,14.0,1.0,2.0,616.0,0.0,1.0,21.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:28:00.709001
1198,2.0,11.0,0.0,3.0,250.0,3.0,0.0,55.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-04T21:28:20.709001
1199,0.0,14.0,2.0,2.0,2918.0,3.0,4.0,39.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:28:40.709001
1200,2.0,13.0,1.0,10.0,250.0,0.0,1.0,55.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-04T21:29:00.709001
1201,2.0,11.0,0.0,3.0,2454.0,3.0,4.0,60.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:29:20.709001
1202,1.0,15.0,4.0,5.0,1513.0,1.0,3.0,41.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-04T21:29:40.709001
1203,3.0,46.0,4.0,6.0,5939.0,1.0,2.0,46.0,1.0,5.0,2.0,2.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,2022-03-04T21:30:00.709001
1204,3.0,25.0,4.0,4.0,6892.0,4.0,0.0,41.0,1.0,3.0,2.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:30:20.709001
1205,3.0,24.0,4.0,5.0,1512.0,1.0,0.0,47.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-04T21:30:40.709001
1206,3.0,31.0,4.0,5.0,5789.0,0.0,0.0,59.0,0.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,2022-03-04T21:31:00.709001
1207,0.0,19.0,1.0,8.0,1531.0,0.0,1.0,41.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,2022-03-04T21:31:20.709001
1208,0.0,24.0,1.0,7.0,3124.0,0.0,1.0,31.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-04T21:31:40.709001
1209,0.0,18.0,0.0,3.0,2596.0,3.0,0.0,37.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,2022-03-04T21:32:00.709001
1210,3.0,19.0,1.0,5.0,6607.0,2.0,2.0,25.0,0.0,4.0,2.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,2022-03-04T21:32:20.709001
1211,3.0,40.0,4.0,7.0,9143.0,2.0,1.0,42.0,1.0,4.0,0.0,3.0,5.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2022-03-04T21:32:40.709001
1212,2.0,17.0,4.0,8.0,250.0,3.0,1.0,31.0,0.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:33:00.709001
1213,3.0,35.0,3.0,10.0,9443.0,2.0,1.0,61.0,1.0,5.0,2.0,3.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2022-03-04T21:33:20.709001
1214,0.0,26.0,1.0,9.0,4580.0,0.0,0.0,43.0,1.0,3.0,2.0,2.0,3.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,2022-03-04T21:33:40.709001
1215,2.0,14.0,2.0,2.0,250.0,3.0,3.0,49.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:34:00.709001
1216,3.0,37.0,3.0,8.0,4833.0,2.0,0.0,32.0,1.0,4.0,2.0,0.0,4.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-04T21:34:20.709001
1217,2.0,25.0,1.0,3.0,2922.0,0.0,0.0,22.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:34:40.709001
1218,2.0,4.0,0.0,2.0,250.0,3.0,4.0,24.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:35:00.709001
1219,2.0,4.0,0.0,7.0,250.0,3.0,0.0,34.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:35:20.709001
1220,2.0,9.0,0.0,3.0,1841.0,3.0,3.0,32.0,0.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2022-03-04T21:35:40.709001
1221,2.0,4.0,0.0,2.0,250.0,3.0,4.0,47.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:36:00.709001
1222,3.0,38.0,3.0,0.0,5494.0,1.0,0.0,48.0,1.0,3.0,2.0,2.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-04T21:36:20.709001
1223,2.0,4.0,1.0,2.0,250.0,3.0,4.0,42.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:36:40.709001
1224,3.0,26.0,3.0,5.0,6084.0,1.0,2.0,26.0,1.0,5.0,2.0,3.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-04T21:37:00.709001
1225,2.0,11.0,0.0,5.0,250.0,3.0,3.0,51.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,2022-03-04T21:37:20.709001
1226,3.0,32.0,4.0,3.0,2449.0,1.0,1.0,41.0,1.0,4.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:37:40.709001
1227,0.0,14.0,4.0,1.0,1740.0,0.0,0.0,39.0,1.0,3.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-04T21:38:00.709001
1228,0.0,12.0,4.0,7.0,250.0,1.0,0.0,36.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:38:20.709001
1229,1.0,20.0,1.0,5.0,1849.0,3.0,0.0,42.0,0.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:38:40.709001
1230,0.0,10.0,0.0,10.0,4395.0,3.0,4.0,50.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2022-03-04T21:39:00.709001
1231,2.0,15.0,1.0,3.0,3936.0,3.0,3.0,20.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-04T21:39:20.709001
1232,3.0,28.0,3.0,10.0,7726.0,1.0,1.0,50.0,1.0,4.0,2.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-04T21:39:40.709001
1233,2.0,10.0,0.0,5.0,3251.0,3.0,4.0,43.0,0.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,2022-03-04T21:40:00.709001
1234,0.0,20.0,0.0,10.0,2294.0,3.0,1.0,44.0,0.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2022-03-04T21:40:20.709001
1235,2.0,31.0,4.0,3.0,2447.0,2.0,0.0,32.0,0.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-04T21:40:40.709001
1236,0.0,15.0,1.0,5.0,1347.0,3.0,1.0,50.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,2022-03-04T21:41:00.709001
1237,0.0,6.0,0.0,2.0,250.0,3.0,3.0,34.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:41:20.709001
1238,0.0,32.0,3.0,0.0,2509.0,1.0,2.0,38.0,0.0,4.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,2022-03-04T21:41:40.709001
1239,0.0,18.0,4.0,5.0,3493.0,3.0,0.0,33.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:42:00.709001
1240,0.0,4.0,0.0,2.0,624.0,3.0,3.0,45.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:42:20.709001
1241,3.0,24.0,4.0,0.0,4442.0,0.0,2.0,60.0,1.0,4.0,2.0,3.0,5.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-04T21:42:40.709001
1242,2.0,8.0,0.0,2.0,2064.0,3.0,0.0,41.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,2022-03-04T21:43:00.709001
1243,0.0,5.0,4.0,4.0,250.0,3.0,3.0,46.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:43:20.709001
1244,3.0,27.0,0.0,5.0,3545.0,3.0,0.0,30.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:43:40.709001
1245,0.0,9.0,4.0,2.0,250.0,3.0,3.0,61.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,2022-03-04T21:44:00.709001
1246,0.0,13.0,0.0,2.0,250.0,3.0,3.0,62.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:44:20.709001
1247,2.0,13.0,4.0,8.0,3861.0,0.0,0.0,37.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,2022-03-04T21:44:40.709001
1248,1.0,34.0,0.0,7.0,5287.0,3.0,1.0,37.0,0.0,3.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:45:00.709001
1249,3.0,19.0,1.0,5.0,2094.0,2.0,0.0,55.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:45:20.709001
1250,0.0,14.0,4.0,2.0,2849.0,1.0,2.0,54.0,0.0,4.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:45:40.709001
1251,0.0,4.0,1.0,2.0,250.0,3.0,0.0,29.0,0.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:46:00.709001
1252,0.0,36.0,1.0,7.0,1907.0,1.0,2.0,56.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:46:20.709001
1253,2.0,12.0,4.0,5.0,1602.0,3.0,1.0,53.0,1.0,3.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-04T21:46:40.709001
1254,3.0,49.0,3.0,0.0,10498.0,2.0,1.0,40.0,1.0,5.0,0.0,3.0,5.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,2022-03-04T21:47:00.709001
1255,2.0,24.0,4.0,5.0,5929.0,3.0,3.0,42.0,0.0,3.0,2.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:47:20.709001
1256,1.0,33.0,3.0,6.0,5064.0,1.0,1.0,39.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2022-03-04T21:47:40.709001
1257,3.0,28.0,3.0,3.0,2216.0,2.0,2.0,36.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:48:00.709001
1258,0.0,30.0,1.0,1.0,4932.0,1.0,2.0,51.0,1.0,3.0,2.0,0.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,2022-03-04T21:48:20.709001
1259,2.0,19.0,4.0,5.0,3485.0,2.0,2.0,52.0,1.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,0.0,1.0,0.0,2022-03-04T21:48:40.709001
1260,3.0,25.0,4.0,0.0,6596.0,0.0,0.0,32.0,1.0,4.0,2.0,0.0,4.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,2022-03-04T21:49:00.709001
1261,0.0,8.0,0.0,2.0,250.0,3.0,0.0,39.0,0.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:49:20.709001
1262,0.0,17.0,1.0,2.0,6382.0,1.0,1.0,36.0,1.0,3.0,2.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:49:40.709001
1263,3.0,22.0,3.0,4.0,5876.0,1.0,0.0,37.0,1.0,4.0,2.0,0.0,5.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,2022-03-04T21:50:00.709001
1264,2.0,12.0,1.0,5.0,1046.0,3.0,1.0,45.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T21:50:20.709001
1265,0.0,15.0,4.0,3.0,250.0,2.0,1.0,43.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2022-03-04T21:50:40.709001
1266,3.0,31.0,3.0,7.0,9040.0,1.0,2.0,62.0,1.0,5.0,0.0,3.0,4.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,2022-03-04T21:51:00.709001
