checkingstatus,loanduration,credithistory,loanpurpose,loanamount,existingsavings,employmentduration,installmentpercent,sex,othersonloan,currentresidenceduration,ownsproperty,age,installmentplans,housing,existingcreditscount,job,dependents,telephone,foreignworker,prediction,scoring_timestamp
1.0,17.0,1.0,9.0,490.0,1.0,0.0,39.0,0.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T19:29:00.709001
3.0,35.0,4.0,0.0,7061.0,1.0,2.0,43.0,1.0,5.0,2.0,3.0,5.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,2022-03-04T19:29:20.709001
3.0,36.0,3.0,7.0,5553.0,4.0,2.0,22.0,1.0,5.0,0.0,0.0,4.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2022-03-04T19:29:40.709001
3.0,33.0,3.0,5.0,4550.0,2.0,2.0,32.0,1.0,5.0,2.0,2.0,4.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,2022-03-04T19:30:00.709001
2.0,21.0,4.0,7.0,5386.0,3.0,3.0,46.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T19:30:20.709001
0.0,39.0,0.0,1.0,5860.0,3.0,1.0,63.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T19:30:40.709001
1.0,28.0,3.0,5.0,4175.0,4.0,2.0,57.0,1.0,4.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-04T19:31:00.709001
3.0,26.0,4.0,3.0,7276.0,0.0,1.0,24.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-04T19:31:20.709001
0.0,27.0,3.0,3.0,4541.0,0.0,3.0,32.0,1.0,2.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2022-03-04T19:31:40.709001
2.0,16.0,2.0,3.0,930.0,3.0,3.0,21.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T19:32:00.709001
2.0,19.0,4.0,9.0,2212.0,3.0,2.0,44.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-04T19:32:20.709001
0.0,30.0,1.0,8.0,3888.0,3.0,1.0,61.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-04T19:32:40.709001
2.0,20.0,4.0,4.0,250.0,0.0,3.0,38.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,2022-03-04T19:33:00.709001
3.0,24.0,4.0,5.0,7028.0,0.0,1.0,26.0,1.0,3.0,2.0,0.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2022-03-04T19:33:20.709001
2.0,12.0,0.0,2.0,287.0,3.0,3.0,57.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-04T19:33:40.709001
2.0,16.0,1.0,5.0,250.0,3.0,1.0,51.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T19:34:00.709001
3.0,35.0,4.0,7.0,5235.0,1.0,3.0,34.0,0.0,3.0,0.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2022-03-04T19:34:20.709001
0.0,34.0,3.0,5.0,3789.0,1.0,2.0,34.0,1.0,4.0,2.0,3.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-04T19:34:40.709001
0.0,12.0,1.0,2.0,250.0,3.0,1.0,35.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2022-03-04T19:35:00.709001
3.0,36.0,4.0,0.0,5035.0,1.0,3.0,31.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2022-03-04T19:35:20.709001
0.0,4.0,0.0,2.0,250.0,3.0,3.0,33.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T19:35:40.709001
3.0,29.0,3.0,10.0,3282.0,1.0,1.0,51.0,1.0,4.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-04T19:36:00.709001
2.0,10.0,4.0,5.0,3633.0,3.0,3.0,35.0,1.0,3.0,2.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T19:36:20.709001
3.0,19.0,1.0,7.0,2604.0,0.0,2.0,45.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T19:36:40.709001
0.0,22.0,3.0,3.0,7618.0,2.0,0.0,33.0,1.0,4.0,2.0,0.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,2022-03-04T19:37:00.709001
3.0,28.0,4.0,3.0,5977.0,0.0,1.0,39.0,1.0,3.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2022-03-04T19:37:20.709001
2.0,5.0,2.0,4.0,2247.0,3.0,3.0,49.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T19:37:40.709001
0.0,18.0,4.0,3.0,3588.0,3.0,1.0,47.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-04T19:38:00.709001
0.0,4.0,1.0,2.0,250.0,3.0,1.0,54.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T19:38:20.709001
2.0,23.0,1.0,5.0,317.0,3.0,0.0,50.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-04T19:38:40.709001
2.0,4.0,4.0,3.0,250.0,3.0,3.0,62.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T19:39:00.709001
3.0,31.0,4.0,3.0,1816.0,1.0,0.0,24.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T19:39:20.709001
0.0,29.0,4.0,7.0,5682.0,2.0,2.0,26.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,0.0,1.0,0.0,2022-03-04T19:39:40.709001
3.0,17.0,1.0,9.0,1631.0,0.0,0.0,38.0,1.0,3.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T19:40:00.709001
2.0,23.0,1.0,3.0,1802.0,3.0,1.0,24.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2022-03-04T19:40:20.709001
2.0,4.0,0.0,2.0,2862.0,3.0,3.0,43.0,0.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T19:40:40.709001
3.0,19.0,3.0,1.0,5640.0,0.0,2.0,53.0,0.0,4.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2022-03-04T19:41:00.709001
1.0,35.0,3.0,7.0,5209.0,1.0,2.0,40.0,1.0,4.0,0.0,3.0,4.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2022-03-04T19:41:20.709001
0.0,4.0,2.0,2.0,250.0,3.0,0.0,38.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T19:41:40.709001
3.0,27.0,1.0,9.0,8525.0,3.0,0.0,28.0,0.0,4.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-04T19:42:00.709001
0.0,4.0,0.0,2.0,250.0,0.0,0.0,64.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T19:42:20.709001
0.0,20.0,1.0,3.0,4292.0,3.0,0.0,49.0,0.0,3.0,2.0,0.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,2022-03-04T19:42:40.709001
3.0,25.0,4.0,7.0,7769.0,0.0,0.0,34.0,1.0,3.0,2.0,0.0,4.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-04T19:43:00.709001
3.0,24.0,3.0,7.0,4774.0,1.0,2.0,39.0,1.0,3.0,2.0,2.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-04T19:43:20.709001
2.0,4.0,0.0,2.0,250.0,3.0,0.0,56.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T19:43:40.709001
2.0,7.0,4.0,5.0,2574.0,1.0,1.0,36.0,0.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,2022-03-04T19:44:00.709001
0.0,26.0,3.0,0.0,4474.0,0.0,2.0,38.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T19:44:20.709001
3.0,15.0,1.0,7.0,968.0,0.0,3.0,38.0,1.0,1.0,2.0,1.0,3.0,0.0,2.0,1.0,3.0,2.0,0.0,1.0,0.0,2022-03-04T19:44:40.709001
2.0,4.0,0.0,2.0,250.0,3.0,4.0,30.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-04T19:45:00.709001
3.0,8.0,0.0,5.0,1726.0,3.0,3.0,40.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T19:45:20.709001
2.0,14.0,1.0,5.0,1940.0,1.0,0.0,33.0,1.0,3.0,2.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2022-03-04T19:45:40.709001
2.0,25.0,4.0,3.0,3227.0,0.0,1.0,61.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T19:46:00.709001
3.0,8.0,4.0,2.0,2071.0,0.0,2.0,42.0,1.0,3.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2022-03-04T19:46:20.709001
3.0,31.0,4.0,0.0,6940.0,0.0,0.0,42.0,1.0,4.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-04T19:46:40.709001
0.0,13.0,1.0,2.0,2344.0,0.0,0.0,37.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T19:47:00.709001
0.0,4.0,2.0,2.0,388.0,3.0,4.0,58.0,0.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-04T19:47:20.709001
3.0,23.0,4.0,5.0,4138.0,0.0,0.0,41.0,0.0,4.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2022-03-04T19:47:40.709001
0.0,19.0,1.0,8.0,1993.0,3.0,0.0,19.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-04T19:48:00.709001
2.0,10.0,4.0,5.0,250.0,3.0,3.0,58.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T19:48:20.709001
3.0,29.0,3.0,0.0,7437.0,1.0,1.0,58.0,1.0,5.0,2.0,3.0,4.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-04T19:48:40.709001
0.0,20.0,1.0,5.0,1205.0,0.0,0.0,36.0,1.0,3.0,2.0,0.0,3.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,2022-03-04T19:49:00.709001
0.0,27.0,1.0,7.0,3235.0,3.0,0.0,20.0,0.0,2.0,2.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T19:49:20.709001
1.0,13.0,0.0,5.0,3971.0,3.0,3.0,36.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,2022-03-04T19:49:40.709001
2.0,11.0,2.0,2.0,3724.0,3.0,0.0,36.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T19:50:00.709001
3.0,16.0,1.0,0.0,3676.0,2.0,1.0,52.0,0.0,3.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T19:50:20.709001
1.0,23.0,1.0,0.0,4790.0,0.0,0.0,32.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T19:50:40.709001
1.0,25.0,3.0,1.0,5515.0,4.0,1.0,30.0,1.0,3.0,2.0,3.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-04T19:51:00.709001
3.0,35.0,3.0,5.0,5602.0,2.0,1.0,53.0,1.0,5.0,2.0,2.0,5.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,2022-03-04T19:51:20.709001
0.0,14.0,1.0,2.0,250.0,3.0,1.0,25.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T19:51:40.709001
3.0,23.0,3.0,0.0,2232.0,1.0,2.0,41.0,1.0,4.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T19:52:00.709001
1.0,40.0,3.0,6.0,5557.0,2.0,2.0,28.0,1.0,4.0,0.0,3.0,4.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-04T19:52:20.709001
0.0,18.0,1.0,2.0,609.0,0.0,0.0,56.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T19:52:40.709001
0.0,20.0,1.0,5.0,3627.0,1.0,0.0,52.0,1.0,3.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-04T19:53:00.709001
3.0,25.0,4.0,5.0,7279.0,0.0,1.0,33.0,1.0,4.0,2.0,0.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,2022-03-04T19:53:20.709001
2.0,11.0,4.0,2.0,250.0,3.0,1.0,55.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T19:53:40.709001
2.0,21.0,1.0,2.0,1519.0,3.0,3.0,37.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T19:54:00.709001
2.0,9.0,0.0,2.0,2524.0,0.0,3.0,25.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T19:54:20.709001
3.0,34.0,4.0,7.0,5157.0,1.0,1.0,33.0,1.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-04T19:54:40.709001
3.0,29.0,4.0,7.0,5566.0,4.0,2.0,32.0,1.0,5.0,0.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-04T19:55:00.709001
0.0,26.0,1.0,3.0,5826.0,3.0,1.0,55.0,1.0,3.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-04T19:55:20.709001
0.0,23.0,1.0,9.0,4881.0,3.0,1.0,44.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T19:55:40.709001
3.0,8.0,4.0,7.0,6144.0,1.0,1.0,38.0,1.0,4.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-04T19:56:00.709001
2.0,4.0,1.0,4.0,2439.0,3.0,4.0,35.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2022-03-04T19:56:20.709001
0.0,5.0,0.0,2.0,250.0,3.0,4.0,37.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T19:56:40.709001
2.0,25.0,1.0,0.0,250.0,1.0,1.0,38.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-04T19:57:00.709001
3.0,26.0,4.0,7.0,4449.0,0.0,0.0,37.0,1.0,3.0,2.0,3.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,2022-03-04T19:57:20.709001
3.0,21.0,1.0,7.0,3997.0,2.0,0.0,32.0,1.0,4.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T19:57:40.709001
0.0,20.0,1.0,3.0,2454.0,3.0,0.0,39.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-04T19:58:00.709001
2.0,8.0,4.0,5.0,1006.0,3.0,4.0,38.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T19:58:20.709001
3.0,41.0,3.0,8.0,9528.0,2.0,0.0,53.0,1.0,4.0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2022-03-04T19:58:40.709001
0.0,30.0,1.0,5.0,3454.0,2.0,2.0,24.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,2022-03-04T19:59:00.709001
3.0,31.0,4.0,9.0,5316.0,0.0,1.0,45.0,0.0,4.0,2.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-04T19:59:20.709001
1.0,40.0,3.0,0.0,4817.0,1.0,2.0,23.0,1.0,5.0,2.0,0.0,5.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-04T19:59:40.709001
2.0,17.0,1.0,3.0,1537.0,3.0,3.0,46.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T20:00:00.709001
2.0,35.0,1.0,3.0,250.0,2.0,3.0,37.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-04T20:00:20.709001
0.0,6.0,1.0,5.0,250.0,3.0,0.0,41.0,0.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T20:00:40.709001
2.0,9.0,0.0,2.0,250.0,3.0,4.0,32.0,0.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T20:01:00.709001
3.0,32.0,4.0,7.0,6315.0,0.0,2.0,35.0,1.0,4.0,0.0,3.0,5.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,2022-03-04T20:01:20.709001
3.0,8.0,4.0,2.0,2539.0,2.0,0.0,38.0,1.0,2.0,2.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2022-03-04T20:01:40.709001
1.0,31.0,4.0,0.0,3836.0,0.0,0.0,44.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-04T20:02:00.709001
2.0,22.0,1.0,2.0,1552.0,3.0,1.0,55.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T20:02:20.709001
2.0,15.0,4.0,7.0,2299.0,0.0,3.0,48.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T20:02:40.709001
0.0,41.0,3.0,5.0,1025.0,1.0,0.0,39.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-04T20:03:00.709001
3.0,32.0,4.0,3.0,5305.0,1.0,1.0,50.0,1.0,4.0,1.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2022-03-04T20:03:20.709001
3.0,37.0,4.0,8.0,5751.0,1.0,1.0,25.0,1.0,3.0,2.0,0.0,5.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2022-03-04T20:03:40.709001
3.0,34.0,1.0,3.0,5813.0,0.0,2.0,61.0,1.0,5.0,2.0,0.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,2022-03-04T20:04:00.709001
0.0,24.0,1.0,3.0,5511.0,1.0,0.0,40.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-04T20:04:20.709001
1.0,19.0,4.0,7.0,2394.0,2.0,0.0,25.0,1.0,3.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T20:04:40.709001
3.0,37.0,4.0,5.0,5276.0,2.0,1.0,31.0,1.0,4.0,2.0,0.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2022-03-04T20:05:00.709001
3.0,33.0,4.0,0.0,7048.0,0.0,1.0,48.0,1.0,3.0,0.0,2.0,4.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2022-03-04T20:05:20.709001
3.0,25.0,4.0,3.0,5426.0,1.0,1.0,25.0,1.0,4.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T20:05:40.709001
3.0,20.0,3.0,7.0,7217.0,2.0,0.0,62.0,1.0,4.0,2.0,2.0,5.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2022-03-04T20:06:00.709001
0.0,16.0,4.0,7.0,4626.0,2.0,1.0,57.0,1.0,3.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T20:06:20.709001
2.0,4.0,0.0,7.0,2478.0,3.0,4.0,49.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T20:06:40.709001
3.0,12.0,3.0,4.0,1688.0,0.0,2.0,54.0,1.0,3.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2022-03-04T20:07:00.709001
3.0,24.0,4.0,0.0,4910.0,1.0,3.0,49.0,0.0,4.0,2.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-04T20:07:20.709001
0.0,33.0,4.0,4.0,1820.0,2.0,1.0,56.0,0.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T20:07:40.709001
3.0,40.0,3.0,8.0,3244.0,2.0,1.0,53.0,1.0,3.0,2.0,2.0,4.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,2022-03-04T20:08:00.709001
2.0,14.0,0.0,3.0,1872.0,3.0,3.0,32.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T20:08:20.709001
0.0,50.0,4.0,8.0,5732.0,1.0,1.0,54.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2022-03-04T20:08:40.709001
0.0,29.0,3.0,7.0,4193.0,0.0,1.0,35.0,1.0,4.0,2.0,2.0,4.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,2022-03-04T20:09:00.709001
2.0,9.0,4.0,2.0,332.0,1.0,0.0,22.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T20:09:20.709001
1.0,20.0,3.0,3.0,3988.0,0.0,1.0,21.0,0.0,3.0,2.0,0.0,4.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-04T20:09:40.709001
2.0,4.0,0.0,2.0,250.0,3.0,4.0,29.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T20:10:00.709001
0.0,22.0,3.0,7.0,1588.0,0.0,2.0,31.0,1.0,3.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-04T20:10:20.709001
0.0,37.0,4.0,5.0,6035.0,0.0,0.0,61.0,1.0,3.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T20:10:40.709001
3.0,27.0,3.0,6.0,6481.0,4.0,2.0,47.0,1.0,5.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-04T20:11:00.709001
0.0,16.0,4.0,7.0,4031.0,3.0,2.0,55.0,1.0,4.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-04T20:11:20.709001
2.0,11.0,2.0,2.0,250.0,0.0,3.0,30.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,2022-03-04T20:11:40.709001
2.0,12.0,1.0,2.0,2067.0,3.0,0.0,46.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T20:12:00.709001
0.0,20.0,1.0,2.0,4183.0,1.0,0.0,32.0,1.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2022-03-04T20:12:20.709001
3.0,24.0,4.0,3.0,6204.0,0.0,0.0,39.0,1.0,4.0,2.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2022-03-04T20:12:40.709001
2.0,6.0,4.0,3.0,250.0,1.0,3.0,34.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T20:13:00.709001
0.0,14.0,1.0,2.0,4563.0,1.0,1.0,62.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T20:13:20.709001
2.0,4.0,0.0,2.0,822.0,3.0,4.0,59.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,2022-03-04T20:13:40.709001
2.0,19.0,0.0,10.0,813.0,3.0,3.0,52.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T20:14:00.709001
0.0,39.0,3.0,8.0,3569.0,1.0,2.0,31.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T20:14:20.709001
